agency_cd,site_no,parameter_cd,ts_id,month_nu,day_nu,begin_yr,end_yr,count_nu,max_va_yr,max_va,min_va_yr,min_va,mean_va,p05_va,p10_va,p20_va,p25_va,p50_va,p75_va,p80_va,p90_va,p95_va
USGS,9510200,60,5732,4,11,2018,2018,1,2018,0,2018,0,0,,,,,0,,,,
USGS,9510200,60,5732,4,12,2018,2018,1,2018,0,2018,0,0,,,,,0,,,,
USGS,9510200,60,5732,4,13,2018,2018,1,2018,0,2018,0,0,,,,,0,,,,
USGS,9510200,60,5732,4,14,2018,2018,1,2018,0,2018,0,0,,,,,0,,,,
USGS,9510200,60,5732,4,15,2018,2018,1,2018,0,2018,0,0,,,,,0,,,,
USGS,9510200,60,5732,4,16,2018,2018,1,2018,0,2018,0,0,,,,,0,,,,
USGS,9510200,60,5732,4,17,2018,2018,1,2018,0,2018,0,0,,,,,0,,,,
USGS,9510200,60,5732,4,18,2018,2018,1,2018,0,2018,0,0,,,,,0,,,,
USGS,9510200,60,5732,4,19,2018,2018,1,2018,0,2018,0,0,,,,,0,,,,
USGS,9510200,60,5732,4,20,2018,2018,1,2018,0,2018,0,0,,,,,0,,,,
USGS,9510200,60,5732,4,21,2018,2018,1,2018,0,2018,0,0,,,,,0,,,,
USGS,9510200,60,5732,4,22,2018,2018,1,2018,0,2018,0,0,,,,,0,,,,
USGS,9510200,60,5732,4,23,2018,2018,1,2018,0,2018,0,0,,,,,0,,,,
USGS,9510200,60,5732,4,24,2018,2018,1,2018,0,2018,0,0,,,,,0,,,,
USGS,9510200,60,5732,4,25,2018,2018,1,2018,0,2018,0,0,,,,,0,,,,
USGS,9510200,60,5732,4,26,2018,2018,1,2018,0,2018,0,0,,,,,0,,,,
USGS,9510200,60,5732,4,27,2018,2018,1,2018,0,2018,0,0,,,,,0,,,,
USGS,9510200,60,5732,4,28,2018,2018,1,2018,0,2018,0,0,,,,,0,,,,
USGS,9510200,60,5732,4,29,2018,2018,1,2018,0,2018,0,0,,,,,0,,,,
USGS,9510200,60,5732,4,30,2018,2018,1,2018,0,2018,0,0,,,,,0,,,,
USGS,9510200,60,5732,5,1,2018,2018,1,2018,0,2018,0,0,,,,,0,,,,
USGS,9510200,60,5732,5,2,2018,2018,1,2018,0,2018,0,0,,,,,0,,,,
USGS,9510200,60,5732,5,3,2018,2018,1,2018,0,2018,0,0,,,,,0,,,,
USGS,9510200,60,5732,5,4,2018,2018,1,2018,0,2018,0,0,,,,,0,,,,
USGS,9510200,60,5732,5,5,2018,2018,1,2018,0,2018,0,0,,,,,0,,,,
USGS,9510200,60,5732,5,6,2018,2018,1,2018,0,2018,0,0,,,,,0,,,,
USGS,9510200,60,5732,5,7,2018,2018,1,2018,0,2018,0,0,,,,,0,,,,
USGS,9510200,60,5732,5,8,2018,2018,1,2018,0,2018,0,0,,,,,0,,,,
USGS,9510200,60,5732,5,9,2018,2018,1,2018,0,2018,0,0,,,,,0,,,,
USGS,9510200,60,5732,5,10,2018,2018,1,2018,0,2018,0,0,,,,,0,,,,
USGS,9510200,60,5732,5,11,2018,2018,1,2018,0,2018,0,0,,,,,0,,,,
USGS,9510200,60,5732,5,12,2018,2018,1,2018,0,2018,0,0,,,,,0,,,,
USGS,9510200,60,5732,5,13,2018,2018,1,2018,0,2018,0,0,,,,,0,,,,
USGS,9510200,60,5732,5,14,2018,2018,1,2018,0,2018,0,0,,,,,0,,,,
USGS,9510200,60,5732,5,15,2018,2018,1,2018,0,2018,0,0,,,,,0,,,,
USGS,9510200,60,5732,5,16,2018,2018,1,2018,0,2018,0,0,,,,,0,,,,
USGS,9510200,60,5732,5,17,2018,2018,1,2018,0,2018,0,0,,,,,0,,,,
USGS,9510200,60,5732,5,18,2018,2018,1,2018,0,2018,0,0,,,,,0,,,,
USGS,9510200,60,5732,5,19,2018,2018,1,2018,0,2018,0,0,,,,,0,,,,
USGS,9510200,60,5732,5,20,2018,2018,1,2018,0,2018,0,0,,,,,0,,,,
USGS,9510200,60,5732,5,21,2018,2018,1,2018,0,2018,0,0,,,,,0,,,,
USGS,9510200,60,5732,5,22,2018,2018,1,2018,0,2018,0,0,,,,,0,,,,
USGS,9510200,60,5732,5,23,2018,2018,1,2018,0,2018,0,0,,,,,0,,,,
USGS,9510200,60,5732,5,24,2018,2018,1,2018,0,2018,0,0,,,,,0,,,,
USGS,9510200,60,5732,5,25,2018,2018,1,2018,0,2018,0,0,,,,,0,,,,
USGS,9510200,60,5732,5,26,2018,2018,1,2018,0,2018,0,0,,,,,0,,,,
USGS,9510200,60,5732,5,27,2018,2018,1,2018,0,2018,0,0,,,,,0,,,,
USGS,9510200,60,5732,5,28,2018,2018,1,2018,0,2018,0,0,,,,,0,,,,
USGS,9510200,60,5732,5,29,2018,2018,1,2018,0,2018,0,0,,,,,0,,,,
USGS,9510200,60,5732,5,30,2018,2018,1,2018,0,2018,0,0,,,,,0,,,,
USGS,9510200,60,5732,5,31,2018,2018,1,2018,0,2018,0,0,,,,,0,,,,
USGS,9510200,60,5732,6,1,2018,2018,1,2018,0,2018,0,0,,,,,0,,,,
USGS,9510200,60,5732,6,2,2018,2018,1,2018,0,2018,0,0,,,,,0,,,,
USGS,9510200,60,5732,6,3,2018,2018,1,2018,0,2018,0,0,,,,,0,,,,
