DIC,TPN,HCO3,TN,Mg,Si,TP,TSSD,Na,TOC,UV280,TDS,Fe,SO4,CO3,UV250,specificConductance,TDP,NO3NO2,Cl,NH4,K,PH,NO2,OrthoP,Mn,TPC,DOC,F,ANC,TDN,Ca,Br,TSS
19.6,0,136.4,0.6,8,1.1,0,200.1,45.4,6.9,0.2,301.3,0.2,87.5,0,0.2,433.7,0,0.3,7.8,0.1,4.2,7.7,0,0.1,0,0.2,6.4,0,2.4,0.5,30.3,0,8.1
16,0,38.9,0.4,7.4,1.9,0,0,25.3,3.8,0.1,216.5,0.3,59.4,0,0.1,311.7,0,0.1,43.6,0.1,2.7,7.8,0,0.3,0,0.2,3.5,0.1,0.8,0.3,27.1,0,0
11.8,0.1,62.7,0.6,3.3,4.2,0,6200,12.2,6.3,0.2,150.2,2.8,33.3,0,0.3,213.9,0,0.2,6.7,0.2,2.7,7.2,0,0,0,0.3,5.9,0.1,1.1,0.5,20.9,0,248
12.4,0.1,66.3,0.7,5.4,3.5,0,300,16.1,5.5,0.1,188,0.3,36.9,0,0.2,269.9,0,0.4,17.3,0.1,2.8,7.5,0,0,0,0.3,5.3,0.1,1.1,0.7,23.6,0,12
12.5,0,59.9,0.7,6.4,3.3,0,300,15.9,5.1,0.1,193.9,0.1,53.4,0,0.2,275.4,0,0.5,13.4,0.1,2.5,7.4,0,0,0,0.3,4.9,0.1,1,0.7,24.6,0,12
10.5,0.1,59.6,0.6,4.7,3.7,0.1,16000,13.2,5.6,0.1,153.2,0.1,34.6,0,0.2,220.2,0,0.3,12.4,0,2.5,7.4,0,0,0,0.3,5.2,0,1.1,0.5,20.3,0,16
9.9,0.1,48.7,0.5,3,3.7,0,200,12.6,5,0.1,138.6,0.7,26.2,0,0.2,199.9,0,0.2,13.6,0.1,1.7,7.3,0,0,0,0.3,5,0,1,0.5,18.2,0,8
10.3,0.1,42.6,0.7,4.3,3.2,0,200,9.7,5.4,0.1,117.3,1.1,31.4,0,0.2,166.1,0,0.3,8.4,0,1.5,7.4,0,0,0,0.3,5.3,0,0.8,0.7,16.8,0,8
9,0.1,54.3,0.6,3.8,1.3,0,1100,6.9,6.6,0.2,103.3,0.2,19.4,0,0.3,149.6,0,0.3,6,0,2,7.2,0,0,0,0.3,6.7,0,0.9,0.6,16.8,0,44
10.4,0.1,47.2,0.7,3.3,3.5,0,100,6.2,6.5,0.2,98.2,0.1,18.2,0,0.3,142.2,0,0.3,5.8,0,2,7.2,0,0,0,0.3,6.3,0,0.8,0.6,15.3,0,4
9.5,0,61.3,0.4,3.1,3.2,0,0,6.6,1.2,0.2,101.1,0.1,16.2,0,0.2,142.9,0,0.3,0.2,0.1,2,7.3,0,0,0,0.7,1.6,0,1.1,0.4,15.5,1.2,0
7.2,0.1,41.7,0.5,3.3,3.8,0,800,6.5,6,0.2,85.9,0.4,15.2,0,0.3,121.3,0,0.2,6.1,0.1,1.8,7.4,0,0,0,0.4,5.6,0,0.7,0.5,11.9,0,32
12.1,0.1,55.2,0.6,3.8,1.7,0,1300,10.6,4.7,0.1,127.8,0,24.5,0,0.1,182.6,0,0.3,12.6,0.1,2.1,6.8,0,0,0,0.3,4.1,0,0.9,0.5,19.2,0,52
15.5,0,60.6,0.9,5.1,2,0,600,11.7,5.9,0.1,157.1,0,31.6,0,0.2,225.8,0,0.5,11.6,0,2.1,7.4,0,0,0,0.3,5.3,0,1,0.8,20.8,0,6
13.9,0.1,81.5,0.8,5.5,2.5,0,3100,11.9,5.7,0.1,187.3,0,33.2,0,0.2,268.7,0,0.4,9.1,0.2,2.6,7.6,0,0,0,0.3,5,0,1.9,0.6,24.5,0,31
9.5,0,52.2,0.6,4.3,3.7,0,2500,5.5,6.1,0.1,100.3,0.1,21.1,0,0.2,171.8,0,0.3,4.1,0.1,1.9,7.6,0,0,0,0.3,5.9,0,0.9,0.5,15.2,0,25
9.4,0.1,51,0.6,4.1,3.5,0.1,100,7.4,5.2,0.1,102.2,0,21.9,0,0.2,178.9,0,0.3,5.5,0,1.9,7.6,0,0,0,0.3,4.9,0,0.9,0.5,15.2,0,2
9.2,0.1,80.3,0.5,3,2.8,0.1,800,6.6,5.6,0.1,91.1,0,17.4,0,0.2,128.7,0,0.2,10.4,0,1.6,7.8,0,0,0,0.3,4.9,0,1.5,0.4,14.7,0,16
13.1,0.1,109.5,-0.1,7.5,0.8,0,500,15.8,1.3,0.1,210.6,0,34.3,0,0.1,301.5,0,0.1,17,0.1,2.9,7.8,0,0,0,0.3,4.9,0,1.8,0.2,32.2,0,10
15.5,0.1,62.4,0.3,8.9,0.2,0,566.7,13.8,3.6,0.1,191.6,0,56.5,0,0.1,272.2,0,0.1,18.2,0.1,1.6,7.6,0,0,0,0.3,3.5,0,1.1,0.2,26,0,11.3
15.5,0.1,44.5,0.4,8.8,0.2,0,1233.3,15.7,3.9,0.1,205.8,0,61.4,0,0.1,291.7,0,0.1,25.7,1,2.6,7.5,0,0.1,0,0.3,3.8,0.7,0.9,0.3,26.8,0,24.7
16.5,0.1,91.3,0.3,9.8,0.2,0,200,17.2,3.7,0.1,215.3,0,50.4,0,0.1,305.3,0,0.6,14.3,0.1,2.8,7.7,0,0,0,0.3,3.6,1,1.6,0.2,27.8,0,4
16.5,0.1,44.7,0.4,9.9,0.2,0,100,18.8,4,0.1,228.5,0,68.9,0,0.1,373.8,0,0.4,29,0.1,3.1,7.7,0,0,0,0.3,3.8,0,0.8,0.3,30.3,0,2
12.1,0.1,37.1,0.1,4.8,0.2,0,500,13.8,3.7,0.1,185.2,0,33,0,0.1,341.5,0,0.2,44,0.2,2.7,7.6,0,0,0,0.3,3.5,0.4,0.7,0.1,31.4,2.4,10
13.2,0.1,47.2,0.8,6.2,0.2,0.1,200,10.2,4.6,0.1,155.7,0,37.8,0,0.2,220.8,0.1,0.5,16.9,0.1,3,7.6,0,0,0,0.3,4.2,0.6,0.8,0.7,22.8,0,4
10.2,0.1,32.6,0.7,3.9,0.2,0,400,9.3,5,0.1,173.6,0,27.5,0,0.2,171.2,0,0.3,17,0.2,2.6,7.5,0,0,0,0.3,4.7,0.8,0.6,0.6,18.1,0,8
9.5,0.1,34.6,0.7,3.8,0.2,0,800,10,4.8,0.1,165.8,0,24.2,0,0.2,164.2,0,0.4,19.3,0.2,2.6,7.4,0,0.1,0,0.4,4.4,0,0.7,0.6,16.9,0,16
8.1,0.1,10,0.4,4.2,2.9,0,3500,7.7,6.6,0.2,96.3,0,14.9,0,0.2,139.2,0,0.2,38,0.1,1.8,6.9,0,0,0,0.3,6,0,0.2,0.3,16.5,0,70
7.9,0.1,31.9,0.5,2.4,2.8,0,3100,5.7,5.6,0.2,97.5,0,16,0,0.2,138.3,0,0.2,6.6,0,1.5,6.7,0,0,0,0.3,5.6,1,0.6,0.5,12.2,0,62
9.9,0,47.1,0.7,2,2.9,1.2,7600,4.6,7.8,0.3,105.7,0.2,12.1,0,0.4,148.9,0,0.2,2.2,0,1.6,7.2,0,0,0,0.4,6.4,1.7,0.8,0.6,15.4,0,152
9.4,0.1,29.5,0.5,2.9,3.6,0.1,3100,5.8,6.2,0.2,110.1,0.2,17.2,0,0.3,154.3,0,0.2,19.2,0,1.7,7.1,0,0.1,0,0.3,6,0,0.6,0.4,16.7,0,62
9,0.1,46.3,0.5,3.2,3.6,0,1400,7,5.3,0.1,113.4,0.1,19.5,0,0.2,160.2,0,0.3,10.3,0,1.7,6.9,0,0,0,0.3,5,0,0.8,0.5,16.8,0,28
9.3,0,37.1,1.6,4,3.3,0,300,5,9.2,0.1,127.8,0,24.9,0,0.1,178.9,0,0.3,10.9,0,1.5,7.2,0,0.1,0,0.3,8.1,0,0.7,1.5,16.7,0,6
11,0,46.3,0.6,2.1,2.8,0.2,3400,2.1,5.9,0.2,106.9,0.2,13.1,0,0.3,151,0,0.2,7.6,0,1.4,7,0,0.1,0,0.3,5.9,0,0.8,0.5,18.6,0,68
9.8,0.1,34.7,0.7,2.3,3.4,0.1,2500,3.1,5.5,0.2,109.9,0.4,15.6,0,0.3,155.4,0,0.2,12.9,0,1.5,7,0,0.1,0,0.3,5.4,0,0.6,0.6,17.4,0,50
9.8,0.1,31.3,0.7,2.2,3.3,0.2,6500,2.1,7,0.1,101.3,0.5,14.3,0,0.1,142.5,0,0.2,14,0,1.4,7,0,0,0,0.4,7,0,0.6,0.6,17.9,0,130
9,0,35.6,0.6,3.4,3.1,0.1,0,0.2,5.6,0.2,108.3,0.3,21.8,0,0.3,153.1,0,0.5,3.8,0,1.5,7,0,0.1,0,0.4,4.6,0,0.6,0.4,16.2,0,0
8.7,0.1,34.9,0.7,3.7,2.8,0,500,5.3,4.3,0.1,99.4,0,24.4,0,0.2,140.2,0,0.2,1.3,0,1.4,7.4,0,0,0,0.3,4.2,0,0.6,0.6,14.8,0,10
8.7,0.1,22.6,0.5,2.7,2.6,0.1,400,5,5.6,0.1,95.6,0,20.8,0,0.2,134.3,0,0.2,6.1,0,1.5,7.1,0,0,0,0.3,4.1,0,0.4,0.6,14.5,0,8
0.9,0.1,19,0.4,3,3,0.1,700,7,5.7,0.2,91.5,0.1,18.3,0,0.3,130.7,0,0,15.7,0,1.6,7.2,0,0,0,0.3,5.8,3.2,0.5,0.5,13.9,0,14
16,0.1,75.3,0.4,9.2,1.6,0.1,500,15.5,3.6,0.1,191.2,0,52.8,0,0.1,271.5,0,0.2,13.4,0.1,2.1,7.6,0,0,0,0.3,3.7,0,1.3,0.4,24.3,0,10
13.3,0.1,55.7,0.4,8.2,2.3,0,500,10.9,4.2,0.1,155.7,0,44.1,0,0.2,223.6,0,0.2,14.7,0,1.8,7.5,0,0,0,0.3,4.1,0,1,0.4,20.5,0,10
16.2,0.1,67.5,0.5,10.2,3.2,0.1,700,17.7,4.9,0.1,196.5,0,63.5,0,0.2,279.7,0,0.1,17,0,1.7,7.8,0,0,0,0.3,4.4,0,1.2,0.3,24.8,0,14
16.4,0.1,71.5,0.4,10.6,3.4,0.1,800,17.7,4,0.1,197.3,0,63.6,0,0.2,278.7,0,0.1,17.2,0,1.7,7.7,0,0,0,0.3,4.1,0,1.3,0.3,24.7,0,16
13.9,0.1,66.2,0.5,5.9,4.3,0.1,833.3,12.1,5.7,0.1,147.4,0,30,0,0.2,209.7,0.1,0.1,9.9,0,2,7.6,0,0.1,0,0.3,5.3,0,1.2,0.4,20.7,0,16.7
16.1,0.1,81.7,0.6,7.1,4.2,0.2,300,20.3,4.6,0.1,212.6,0,40.1,0,0.1,302.2,0,0.2,37.3,0,2.7,7.7,0,1.4,0,0.3,4.3,0,1.6,0.5,33.5,0,6
16.2,0.1,94.6,0.5,7.2,2.9,0.1,800,19.5,5,0.1,211,0,47.7,0,0.1,294.7,0,0.1,13.4,0,0,7.7,0.1,0,0,0.3,4.8,0,1.7,0.5,29.2,0,16
14.9,0.1,61.5,0.8,7.4,3.2,0.1,800,13.8,5,0.1,176.5,0,46.7,0,0.2,251.4,0,0.4,15.6,0.1,1.9,7.6,0.1,0.3,0,0.3,4.7,1.5,1.6,0.8,24.6,0,16
9.4,0.1,34.1,0.5,4.2,3,0.2,4500,5.1,5.9,0.1,97.4,0,22.3,0,0.2,137.4,0,0.3,12.1,0,1.2,7.4,0.1,0,0,0.3,5.7,0,0.7,0.5,15.1,0,90
9.8,0.2,53.7,0.9,4.7,3.3,0.1,2300,5.7,6.6,0.1,102.4,0.1,25.3,0,0.2,145.1,0,0.3,1.2,0,1.2,7.4,0.1,0,0,0.3,5.6,0,0.9,0.7,15.4,0,46
8.2,0.1,64.5,0.5,4.9,5.6,0.2,2900,7.4,4.5,0.1,131.1,0,30.4,0,0.2,185.2,0,0.2,5,0.1,2.4,7.2,0.1,0.2,0,0.3,4.3,0.5,1.1,0.5,20.9,0,58
9.8,0.1,71.3,0.6,4.6,5.1,0,4300,8.7,4.2,0.1,145.2,0.1,31.8,0,0.2,210.9,0,0.2,10.2,0.1,2.2,7.4,0.1,0.7,0,0.4,4.1,0,1.3,0.6,25.5,0,86
7.3,0.1,41.3,0.5,4.7,4.6,0,2300,5.8,4.6,0.1,110.7,0,27.4,0,0.1,155.4,0,0.2,9.3,0.1,1.9,7.4,0.1,0.1,0,0.3,4.4,1.3,0.9,0.5,17.6,0,46
7.1,0.1,44.4,0.6,3.8,4.7,0.1,1200,5.2,3.8,0.1,84.2,0.5,21.5,0,0.2,122.4,0,0.3,1.5,0.1,1.4,7.3,0,0.3,0,0.3,3.4,0.6,0.8,0.6,13.2,0,24
7,0,33.2,0.6,3.2,4,0.1,1100,5.3,4.1,0.1,82.2,0.3,19.7,0,0.2,117.3,0.1,0.3,6.3,0.1,1.3,7.2,0,0.2,0,0.3,3.9,0.2,0.6,0.5,12.6,0,22
8.3,0.1,36.5,0.5,3.2,3.2,0.2,1900,4.1,4.9,0.1,85.1,0.1,18.5,0,0.1,120.6,0,0.2,8.1,0.1,1.1,7.5,-0.1,0,0,0.3,4,0,0.7,0.4,14.6,0,38
9.8,0.1,41.7,0.6,3.4,3.1,0.4,2200,4.3,4.8,0.1,90.5,0.1,19.8,0,0.1,127.4,0,0.2,5.4,0.1,1.2,7.3,0,0,0,0.3,5.3,0.5,0.7,0.6,15.8,0,44
7.7,0.1,36.5,0.6,4.1,3.2,0.2,1600,4.8,3.9,0.1,90.1,0.1,24.3,0,0.1,132.7,0,0.3,8.2,0.1,1.2,7.3,-0.1,0,0,0.3,3.6,0,0.7,0.5,14.7,0,32
9.8,0.1,39.9,0.5,3.7,3.2,0,300,6.6,4.1,0,97.4,0.2,22,0,0,137.8,0,0.2,9.4,0,1.1,7.8,-0.1,0,0,0.3,3.8,0,0.7,0.4,14.9,0,6
10.2,0.1,52.7,0.5,4.3,3.1,0.2,300,7.2,3.8,0.1,107.8,0,26.8,0,0.1,151.6,0,0.2,2,0.1,1.2,7.4,-0.1,0,0,0.3,4,0,1,0.4,16,0,6
9.6,0.1,55,0.4,3.4,2.6,0.1,1466.7,7.5,4.1,0.1,102.8,0.1,21.3,0,0.1,146.7,0,0.1,7.9,0.1,1.1,7.4,-0.1,0,0,0.3,3.6,0,0.9,0.3,16.6,0,29.3
8.3,0.1,51.7,0.5,2.6,2.6,0.2,4400,4.8,6.3,0.1,82.9,0.1,15.3,0,0.2,118.7,0,0.1,0.9,0.1,1.3,7.8,-0.1,0,0,0.3,5.9,0,0.9,0.4,14.4,0,88
8.1,0.1,37.7,0.5,2.6,3,0.1,1900,4.5,5.9,0.2,73.5,0.2,14.4,0,0.2,106.9,0,0.1,4.8,0.1,1.2,7.1,-0.1,0,0,0.3,5.4,0,0.7,0.4,12.5,0,38
9.1,0.1,48.8,0.6,2.8,3.1,0.1,1300,4.4,5.1,0.1,81.7,0,16.6,0,0.1,118,0,0.3,0.3,0.1,1.2,7.5,-0.1,0,0,0.3,4.7,0.8,0.8,0.5,14.3,0,26
9.2,0.3,47.1,0.6,2.2,3.3,0.3,600,3.8,6.4,0.1,76.2,0.1,9.8,0,0.2,107.5,0,0,3.7,0.1,1.2,7.7,0,0,0,0.4,5.6,0,0.8,0.4,13.8,0,12
9.9,0.1,39.5,0.4,3.2,2.1,0.1,800,5.5,4.3,0.1,88.1,0.1,18.7,0,0.1,124.6,0,0.1,7.4,0,1.1,7.8,-0.1,0,0,0.3,4.1,0,0.7,0.4,13.9,0,16
14.1,0.1,62.6,0.4,4,0,0.2,500,12.7,4.8,0.1,143.4,0,27.9,0,0.2,203.8,0,0.1,13.6,0.1,1.8,7.8,0,0,0,0.3,4.6,1.3,1.1,0.3,22.2,0,10
14.9,0.1,78.5,0.6,4.8,0.3,0.2,500,15.7,5,0.1,160.5,0,36.1,0,0.2,230.7,0,0.3,3.8,0,2.2,7.5,0,0,0,0.2,4.5,3,1.4,0.5,23.3,0,10
12.8,0.1,39.1,0.4,3.8,3.2,0.1,900,9.3,5.2,0.2,136.4,0.1,27.2,0,0.2,193.4,0,0.2,15,0,1.8,7.8,0,0.1,0,0.3,4.9,0.7,0.7,0.4,17.7,0,18
13.3,0.2,73.2,0.4,5.3,3,0.1,1166.7,15.1,4.9,0.1,157.5,0,38.1,0,0.2,224.8,0,0.2,5.1,0,2.2,7.7,0,0,0,0.3,4.7,0,1.3,0.3,19.5,0,23.3
12.2,0.1,68.6,0.2,2.4,0,0,0,0.6,5.2,0.1,104.1,0,2.1,0,0.2,122.4,0,0,2.3,0.1,0.3,7.7,0,0.3,0,0.3,5.5,0,2.1,0.2,20,0,0
12,0,57.4,0.2,2.3,0.8,0,0,0.5,5.3,0.1,73.4,0.1,2.1,0,0.1,107.5,0,0,2.4,0.1,0.3,7.8,0,0.4,0,0.3,5.4,0,1,0.3,17,0,0
13.7,0.1,66.5,0.3,2.4,0.9,0,0,0.7,5.3,0.1,97.4,0,2,0,0.2,137.8,0,0,2.2,0,0.2,7.7,0,0,0,0.3,5.4,0.1,1.2,0.2,19.5,0,0
13.3,0.1,66.2,0.3,2.5,1,0,200,0.6,43.8,0.1,86.4,0.1,3.6,0,0.2,125.1,0,0,2.5,0.1,0.2,7.4,0,0,0,0.3,43.5,0,1.2,0.3,20.2,0,8
12.9,0.1,75.7,0.3,2.8,3.7,0,0,0.6,4.9,0.1,92.5,0,2.1,0,0.2,135.7,0,0,2.3,0,0.2,7.6,0,0,0,0.2,5.3,0,1.3,0.3,22.8,0,0
6,0.1,30.7,0.2,1,0.3,0,100,0.1,3.7,0.1,41.2,0,0.7,0,0.1,56.5,0,0,0.7,0,0.1,7.1,0,0,0,0.4,4.4,0,0.5,0.2,9.2,0,4
10.3,0.1,56.2,0.2,1.9,0.6,0,100,0.2,4.3,0.1,67.3,0,1.6,0,0.1,97.3,0,0,1.5,0.1,0.1,7.9,0,0,0,0.3,4.3,0,1,0.2,16.2,0,1
10.6,0,54.2,0.2,1.9,0.7,0,100,0.2,4.3,0.1,70.1,0,1.6,0,0.1,99.4,0,0,1.5,0.1,0.1,7.6,0,0,0,0.3,4.4,0,1,0.2,16.3,0,1
10.2,0.1,47.2,0.2,1.9,0.6,0,100,0.3,4.8,0.1,70.2,0,1.5,0,0.1,99.7,0,0,1.5,0.1,0.1,7.7,0,0,0,0.4,4.2,0,0.8,0.2,16.1,0,1
10.8,0.1,57.5,0.3,1.8,0.4,0,100,0.2,2.8,0.1,66.4,0,1.2,0,0.1,96.5,0,0.1,0.9,0.1,0.1,7.7,0,0,0,0.3,2.8,0,1,0.2,16.3,0,1
11.6,0.1,57.9,0.3,1.9,0.5,0,0,0.2,2.7,0,71.8,0,1.3,0,0.1,117.8,0,0.1,0.9,0.1,0.1,8.1,0,0,0,0.3,3,0,1,0.2,17.1,0,0
9.9,0,52.9,0.3,1.9,0.7,0,100,0.2,4,0.1,66,0,1.6,0,0.1,110.7,0,0,1.6,0.1,0.1,7.7,0,0,0,0.3,4.2,0,0.9,0.2,15.6,0,1
9.9,0.1,53.6,0.2,1.8,0.6,0,0,0.5,4.4,0.1,62.4,0,1.6,0,0.1,110.7,0,0,1.5,0.1,0.3,7.9,0,0,0,0.3,4.3,0,0.9,0.2,15.5,0,0
10.2,0.1,46.8,0.2,1.7,0.5,0,0,0.2,4.3,0.1,61.2,0,1.6,0,0.1,86.7,0,0.1,1.5,0.1,0.1,8,0,0,0,0.4,4.4,0,0.8,0.2,13.8,0,0
10.2,0,48,0.2,1.9,0.5,0,0,0.3,4.1,0.1,59.9,0,1.6,0,0.1,87.5,0,0,1.5,0,0.2,8.1,0,0,0,0.4,4.1,0,0.8,0.2,13.7,0,0
10.1,0.1,46.7,0.2,1.7,0.5,0,0,0.2,4.2,0.1,60.2,0,1.6,0,0.1,85.9,0,0,1.5,0.1,0.1,8,0,0,0,0.5,4.1,0,0.8,0.2,13.8,0,0
9.4,0,44.3,0.3,1.8,0.7,0,0,0.3,5.3,0.1,59.1,0,1.3,0,0.1,87.5,0,0.1,1.7,0.1,0.1,8.1,0,0,0,0.4,5.3,0.4,0.9,0.2,13.2,0,0
13.3,0,35.7,0.1,2.7,0.2,0,100,0.6,4.8,0.1,94.3,0,9.8,0,0.1,133.8,0,0.6,18.8,0.1,0,7.7,0,0,0,0.4,5.3,0,0.6,0.1,21.4,0,2
13.1,0.1,31.5,0,3,0.2,0,200,0.6,4.6,0.1,99.3,0,11.6,0,0.1,134.8,0,0,18.2,0.1,0,8,0,0,0,0.3,4.6,3.2,0.6,-0.1,23.2,0,4
14.3,0.1,23.5,0.1,2.3,1.3,0,200,0.8,11.9,0.1,96.5,0,2.4,0,0.1,139.6,0,0,25,0.1,0.2,7.5,0,0.1,0,0.4,8.8,1.1,0.4,0.1,20.1,0,4
14.3,0.1,46.3,0.2,2.5,1.4,0,0,0.8,5.2,0.1,97.1,0,2.6,0,0.1,139,0,0,20.1,0,0.2,7.3,0,0,0,0.3,5.1,0,0.8,0.2,22.4,0,0
14.3,0.1,41.7,0.3,2.4,1.3,0.2,0,0.2,4.9,0.1,99.3,0,2.2,0,0.1,143.5,0,0.1,21.8,0,0.1,7.4,0,0.1,0,0.3,5,0,0.7,0.3,22.4,0,0
14.2,0.1,73.7,0.5,2.4,0.9,0.1,100,0.1,4.9,0.1,85.9,0,2.9,0,0.1,121.4,0.1,0,2.4,0,0.1,7.4,0,0,0,0.3,5.1,0,1.3,0.4,22.9,0,2
1.1,0.1,0.6,0.1,0.4,0.1,0,100,0.2,0.8,0,10.8,0,0,0,0,15.5,0,0,4.6,0,0,6.7,0,0,0,0.3,0.9,0,0,0.1,2,0,2
5.4,0.1,31.3,0.2,1.2,0.6,0,200,0.3,4.6,0.1,37.3,0,0,0,0.2,53.3,0,0,0.4,0,0.1,7,0,0,0,0.3,4.4,0,0.6,0.1,8.2,0,4
4.9,0,28.5,0.3,1.1,0.6,0.1,200,0.3,5.2,0.1,32.2,0,0,0,0.2,46,0,0,0.5,0,0,7.6,0,0,0,0.3,4.8,0,0.5,0.1,7.2,0,4
9.9,0.1,48.7,0.5,2.4,2,0.1,0,0.7,2.2,0.1,76.5,0,1.8,0,0.1,110.6,0,0,6.1,0,0,7.6,0,0,0,0.3,4.4,0,0.8,0.3,15.9,0,0
11.1,0.1,58.9,0.3,2.6,2,0.1,0,0.6,4.1,0.1,68.7,0,2,0,0.1,98.8,0,0,2.5,0,0,7.6,0,0,0,0.3,4.1,0,1.2,0.3,17,0,0
9.8,0,56.4,0.3,2.4,1.9,0.1,100,0.6,4,0.1,64.3,0,1.8,0,0.1,93.3,0,0,1.9,0,0,7.7,0,0,0,0.4,4.1,0,1.1,0.2,16.1,0,2
9.2,0,53.1,0.3,2.1,1.6,0.1,100,0.6,4.1,0.1,60.1,0,1.1,0,0.1,88.2,0,0,2,0,0,7.5,0,0,0,0.3,4.1,0,1,0.2,14.7,0,2
10.1,0,42.6,0.2,2.5,1,0,100,0.2,5.6,0.1,63.4,0,1,0,0.2,92.4,0,0,3.6,0,0,7.7,0,0,0,0.3,5.7,1.4,0.8,0.2,14,0,2
10.4,0.1,55.2,0.2,2.7,1.5,0,100,0.3,4.5,0.1,64.2,0,1.6,0,0.1,93.8,0,0,3.2,0,0,7.7,0,0,0,0.3,4.5,0,1,0.2,15.9,0,2
10.4,0,50.2,0.2,2.5,1.5,0,100,0.3,4.6,0.1,63,0,1.3,0,0.1,91.2,0,0,3,0,0,7.8,0,0,0,0.3,4.7,0,1,0.2,13.9,0,2
10.3,0.1,51.7,0.2,2.5,1.3,0,100,0.3,4.2,0.1,65.4,0,1.6,0,0.1,91.8,0,0,3.2,0,0,7.5,0,1.1,0,0.3,4.4,0,0.9,0.2,15.4,0,2
10.5,0.1,57.1,0,2.3,1.1,0,200,0.6,5.4,0.1,70,0,1.4,0,0.2,101.2,0,0.1,0.3,0,0.1,7.8,0,0,0,0.3,6,0.8,0.9,0.1,15.6,0,4
10.2,0.1,57.4,0.1,2.3,0.9,0,300,0.5,4.9,0.1,70.4,0,1.6,0,0.2,99.2,0,0,0.4,0,0.1,7.8,0,0,0,0.3,4.9,0,1,0.1,15.3,0,6
7.4,0.1,41.6,0.1,1.9,1,0,300,0.5,5.9,0.2,55.4,0,1.1,0,0.2,78.5,0,0,2,0,0.1,7.4,0,0.2,0,0.3,6.1,0,0.8,0.1,11.8,0,6
12.6,0.1,66,0.2,2.8,1.1,0,0,0.5,4.3,0.1,90.1,0,1.4,0,0.1,127.2,0,0.1,0.6,0,0.1,7.7,0,0,0,0.3,4.1,2.1,1.2,0.1,19.9,0,0
10,0.1,66.3,0.1,2.6,1.1,0.1,0,0.5,4.5,0.1,64.5,0,1.1,0,0.2,91.1,0,0,0.4,0,0.1,7.8,0,0,0,0.3,4.5,0,1.3,0.1,17.3,0,0
9.8,0.1,62.5,0.1,2.5,1.1,0.1,0,0.5,4.6,0.1,75,0,1,0,0.2,105.7,0,0,0.4,0,0.1,7.8,0,0,0,0.3,4.5,0,1.2,0.1,16.7,0,0
11.6,0.1,56.4,0.3,2.7,1,0,100,0.4,5.3,0.1,67,0,0.9,0,0.2,99.5,0,-0.1,5.8,0,0,7.7,0,0,0,0.3,5.1,0,1,0.3,17.1,0,2
11.3,0.1,50.6,0.2,2.7,1,0,100,0.4,5.3,0.1,65.2,0,0.9,0,0.2,97.5,0,-0.1,8.5,0,0,7.8,0.1,0,0,0.3,5.4,0,0.8,0.2,16.9,0,2
17.7,0.2,83.2,0.3,3.7,1.5,0,0,0.5,3.5,0.1,99.2,0,1.6,0,0.1,140.2,0,0.1,7.4,0,0,7.6,0,0,0,0.2,3.6,0,1.7,0.3,25.3,0,0
11.3,0.1,53.7,0.3,2.1,0.9,0,100,2.5,5,0.1,75.9,0,2.8,0,0.2,107.7,0,-0.1,5,0.1,0,7.7,0,0.2,0,0.3,5.1,0,1.3,0.3,12.1,0,2
11.5,0.1,64.9,0.3,2.4,1.1,0,500,0.5,5.3,0.1,84.1,0,2.3,0,0.1,119.5,0,0,1.6,0.1,0.2,7.3,0,0.1,0,0.3,5.4,0.6,1.1,0.3,19.1,0,10
11.6,0.1,63.1,0.3,2.2,1,0.2,100,0.5,5.1,0.1,81.3,0,2.2,0,0.2,116.8,0,0,2,0.1,0.2,7.7,-0.1,0,0,0.3,5,0,1.3,0.2,19,0,2
12.4,0.1,57.5,0.5,2.3,1.1,0.1,200,0.6,6.1,0.1,79.3,0,2.4,0,0.2,116.2,0,0,2.4,0.1,0.2,7.7,-0.1,0,0,0.3,5.9,1.8,1.1,0.5,18.7,0,4
11.7,0.1,62,0.3,2.3,1,0.2,0,0.1,5.5,0.1,78.2,0,2.4,0,0.1,110,0,0.1,0.2,0,0.1,7.8,-0.1,0,0,0.3,5.2,0.4,1.2,0.2,17.6,0,0
7.5,0.1,32.6,0.2,1.3,0.5,0.2,100,0,4,0.1,46.5,0.1,1.4,0,0.1,64.9,0,0.1,2,0,0.1,8,-0.1,0,0,0.3,3.7,0,0.6,0.2,10.6,0,2
8,0.1,32.5,0.2,1.4,0.6,0.1,200,0,4.3,0.1,47.7,0.1,1.8,0,0.1,69.6,0,-0.1,3.9,0.1,0.2,7.7,-0.1,0,0,0.4,3.7,0,0.6,0.2,11.3,0,4
9.9,0.2,40.1,0.2,1.6,0.3,0.3,0,0,3.1,0.1,57.8,0,1.3,0,0.1,81.2,0,0,3.7,0.1,0,7.7,-0.1,0,0,0.3,3.1,0.6,0.8,0.2,13.4,0,0
10.8,0.1,46.3,0.2,1.9,0.8,0.1,0,0.1,4.1,0.1,64.2,0,1.8,0,0.1,93.6,0,-0.1,3.7,0.1,0,7.7,-0.1,0,0,0.3,4.1,0,0.8,0.2,15.2,0,0
10.2,0.1,44,0.2,1.8,0.7,0.2,0,0.1,3.9,0.1,62.4,0,1.8,0,0.1,87,0,0,3.8,0.1,0,7.6,-0.1,0,0,0.3,3.8,0,0.8,0.2,14.2,0,0
